loc_id,name,latitude,longitude
loc_14498,Dole,47.0891150,5.4878750
loc_43872,Dombås,62.0698500,9.1223010
loc_23726,Domodossola,46.1148350,8.2915280
loc_2320,Doncaster,53.5333333,-1.1166667
loc_66403,Donnacona,46.6734170,-71.7408270
loc_56939,Donostia-San Sebastián,43.3207246,-1.9844487
loc_101637,Dorado,18.4908713,-66.2605176
loc_3818,Dorchester,42.2972220,-71.0750000
loc_5630,Dorchester,50.7166667,-2.4333333
loc_8753,Dordrecht,51.7999990,4.6700000
loc_128923,Dorothy,39.4005560,-74.8238890
loc_459,Dortmund,51.5120280,7.4635720
loc_150662,Dorénaz,46.1478000,7.0437000
loc_14000,Douai,50.3675370,3.0824950
loc_3739,Douala,4.0599990,9.7100000
loc_138211,Doubia,40.5119440,23.3505560
loc_73719,Doudeville,49.7208046,0.7841008
loc_127458,Douera,36.6702430,2.9448510
loc_25915,Dougherty,34.4008600,-97.0541100
loc_140295,Douglas,54.1450000,-4.4820000
loc_60173,Dourdan,48.5296510,2.0121091
loc_2067,Dover,51.1333333,1.3000000
loc_24307,Dover,43.1934600,-70.8741800
loc_141970,Dovzhans&#39;ke,47.8583330,39.7547200
loc_1608,Down Ampney,51.6666667,-1.8500000
loc_3361,Downers Grove,41.8088890,-88.0111110
loc_931,Downey,33.9400000,-118.1316670
loc_1141,Downpatrick,54.3166667,-5.7000000
loc_294,Doylestown,40.3100000,-75.1302780
loc_33006,Drachten,53.1078160,6.0910330
loc_139487,Draguignan,43.5403000,6.4667000
loc_44840,Drama,41.1536890,24.1636650
loc_8706,Drammen,59.7557110,10.1386300
loc_20105,Drancy,48.9197920,2.4514800
loc_9360,Draper,40.5247220,-111.8630560
loc_25884,Draveil,48.6858940,2.4101600
loc_10001,Dresden,51.0768270,13.7724580
loc_16001,Dreux,48.7382520,1.3611310
loc_21980,Drew,33.8094440,-90.5263890
loc_3619,Driebergen,52.0565980,5.2905490
loc_546,Drogheda,53.7200010,-6.3600000
loc_38027,Drosia,38.1166670,23.8500000
loc_3318,Drummondville,45.8803660,-72.5034190
loc_23402,Duas Barras,-21.3833330,-41.6500000
loc_3432,Dublin,34.3666670,-90.5230560
loc_368,Dublin,53.3300010,-6.2500000
loc_74388,Dubrovnik,42.6418783,18.1064811
loc_2991,Dudelange,49.4799990,6.0799990
loc_20976,Dudley,42.0450000,-71.9305560
loc_11264,Duffel,51.0932350,4.5223190
loc_42852,Dugny,48.9543230,2.4162740
loc_4238,Duisburg,51.4464930,6.7280160
loc_422,Duluth,46.7833330,-92.1063890
loc_30773,Dumas,35.8653420,-101.9636470
loc_118,Dumbarton,55.9500000,-4.5666667
loc_2066,Dumfries,55.0666667,-3.5500000
loc_5759,Dumfries,38.5675000,-77.3283330
loc_41730,Dumraon,25.5475410,84.1500780
loc_45956,Dun Laoghaire,53.3390320,-6.2916750
loc_91942,Dunakeszi,47.6297228,19.1380528
loc_22837,Dunaújváros,46.9806680,18.9127070
loc_10649,Duncan,48.7797840,-123.7037660
loc_2512,Duncan,34.5022220,-97.9575000
loc_26295,Dundalk,53.6981640,-6.2424070
loc_1040,Dundee,56.5000000,-2.9666667
loc_2637,Dunedin,-45.8835910,170.4741970
loc_350,Dunedin,-45.8800010,170.4799950
loc_1143,Dunfermline,56.0833333,-3.4666667
loc_10616,Dunkerque,51.0342920,2.3768190
loc_124358,Dunmore Town,25.4987560,-76.6338590
loc_2855,Dunn,35.3061110,-78.6091670
loc_14260,Dunrea,49.4072630,-99.7327460
loc_114520,Dunshaughlin,53.5135229,-6.5402525
loc_6241,Dunstable,51.8833333,-0.5166667
loc_124083,Dunwoody,33.9427780,-84.3177780
loc_145030,Dupont,30.9315798,-91.9470096
loc_23628,Duque de Caxias,-22.7868250,-43.3131060
loc_3638,Duquesne,40.3813890,-79.8600000
loc_88607,Durango,43.1690679,-2.6326552
loc_2729,Durant,33.0750000,-89.8544440
loc_45045,Durant,33.9833120,-96.3882600
loc_654,Durban,-29.8700000,30.9899990
loc_1365,Durham,35.9938890,-78.8988890
loc_2137,Durham,54.7666667,-1.5666667
loc_398,Durham,43.1338890,-70.9269440
loc_94575,Dzerzhinsk,56.2333333,43.4500000
loc_147249,Dzhambechiy,45.0833000,39.8500000
loc_96812,Décines-Charpieu,45.7674499,4.9570240
loc_70841,Dún Laoghaire,53.3441040,-6.2674937
loc_43004,Dürbheim,48.0564600,8.7933020
loc_25152,Düren,50.7998460,6.4869580
loc_510,Düsseldorf,51.2250060,6.7756270
loc_49960,Dąbrowa Górnicza,50.3182923,19.2372329
loc_33674,Dębica,50.0516420,21.4116960
loc_995,Ealing,51.5000000,-0.3166667
loc_66746,Earlestown,53.4500000,-2.6500000
loc_87581,East Angus,45.4847840,-71.6614960
loc_4582,East Brunswick,40.4277780,-74.4163890
loc_29551,East Chicago,41.6430740,-87.4605850
loc_2255,East Dereham,52.6833333,0.9333333
loc_922,East Durham,42.3725000,-74.0961110
loc_45138,East Finchley,51.5833333,-0.1666667
loc_2357,East Ham,53.3000000,-2.9666667
loc_20813,East Hoathly,50.9166667,0.1666667
loc_193,East Kilbride,55.7666667,-4.1666667
loc_7376,East Lansing,42.7369440,-84.4838890
loc_7949,East London,-32.9910090,27.9015690
loc_1342,East Los Angeles,34.0238890,-118.1711110
loc_11967,East Molesey,51.4000000,-0.3500000
loc_1265,East Orange,40.7672220,-74.2052780
loc_4233,East Point,33.6794440,-84.4394440
loc_23336,East Saint-Louis,38.6262400,-90.1631100
loc_54131,East Tilbury,51.4500000,0.4666667
loc_1068,Eastbourne,50.8000000,0.2500000
loc_91915,Eastmain,52.1477470,-78.0567440
loc_2550,Eastman,32.1975000,-83.1777780
loc_23609,Easton,38.8719150,-76.1388810
loc_5337,Eau Claire,44.8113890,-91.4983330
loc_94922,Ebensee,47.8073900,13.7784200
loc_5123,Echo Park,34.0722220,-118.2594440
loc_26694,Edegem,51.1567870,4.4438540
loc_43687,Edgard,30.0213070,-90.5587310
loc_2260,Edgware,51.6000000,-0.2666667
loc_147216,Edinbane,57.4700000,-6.4300000
loc_772,Edinburgh,55.9500000,-3.2000000
loc_1633,Edison,40.5361110,-74.4125000
loc_8339,Edmond,35.6527780,-97.4777780
loc_1874,Edmonds,47.8108330,-122.3761110
loc_1180,Edmonton,53.5327900,-113.5033830
loc_843,Edmonton,36.9800000,-85.6122220
loc_3777,Edmundston,47.3819360,-68.3226420
loc_699,Edwards,32.3300000,-90.6055560
loc_71255,Edwards Air Force Base,34.8886490,-117.8464460
loc_118038,Edwinstowe,53.1833333,-1.0666667
loc_1971,Egremont,54.4666667,-3.5166667
loc_916,Eilenburg,51.4599150,12.6326630
loc_23527,Einbeck,51.8164760,9.8673150
loc_4171,Eindhoven,51.4399950,5.4774960
loc_55431,Eisenstadt,47.8458760,16.5180730
loc_142525,Eisfeld,50.4258330,10.9066670
loc_58982,Eivissa,38.9088566,1.4323778
loc_146541,Ekachakra,24.0614340,87.8477890
loc_36283,El Amria,35.3967900,-1.0915070
loc_31197,El Biar,35.5000000,6.0666670
loc_146471,El Carpio de Tajo,39.8875000,-4.4544440
loc_1264,El Centro,32.7919440,-115.5622220
loc_361,El Cerrito,37.9158330,-122.3105560
loc_16121,El Dorado,33.2075000,-92.6661110
loc_58981,El Metn,33.9057151,35.5789438
loc_3102,El Monte,34.0686110,-118.0266670
loc_405,El Paso,31.7586110,-106.4863890
loc_51071,El Paso,9.6596279,-73.7523727
loc_75984,El Prat de Llobregat,41.3304758,2.0931486
loc_123475,El Quisco,-33.3916060,-71.6991810
loc_1348,El Reno,35.5322220,-97.9547220
loc_35994,El Senbellawein,30.8794440,31.4650000
loc_1272,El Sobrante,37.9500000,-122.2727780
loc_71205,El Vendrell,41.2204167,1.5348453
loc_84524,El Yagual,7.4771904,-68.4226140
loc_32992,Elberfeld,51.2491000,7.1535790
loc_25167,Elizabeth,-34.7145350,138.6696990
loc_4719,Elizabeth,40.6638890,-74.2111110
loc_4775,Elkhart,41.6819440,-85.9766670
loc_3330,Elkhorn,42.6727780,-88.5444440
loc_36431,Elkins,38.9262960,-79.8575940
loc_15731,Elkmont,34.9288890,-86.9738890
loc_3617,Elkton,39.6066670,-75.8336110
loc_279,Ellensburg,46.9966670,-120.5466670
loc_8439,Ellesmere Port,53.2833333,-2.9000000
loc_6362,Ellicott City,39.2672220,-76.7986110
loc_9163,Elmhurst,41.8994440,-87.9402780
loc_20020,Elsene,50.8206650,4.3755050
loc_1986,Eltham,51.4500000,0.0500000
loc_28171,Eltville am Rhein,50.0250530,8.1177780
loc_43124,Elva,58.2285370,26.4163980
loc_634,Elverum,60.8857990,11.5693600
loc_144684,Elx-Elche,38.2669440,-0.6983330
loc_97424,Embrun,44.5641640,6.4958650
loc_1951,Emden,53.3643360,7.2011970
loc_58793,Emsdetten,52.1757755,7.5274064
loc_2898,Encinitas,33.0369440,-117.2911110
loc_1959,Encino,34.1591670,-118.5002780
loc_5962,Endicott,42.0983330,-76.0497220
loc_140421,Enemonzo,46.4166670,12.8833330
loc_2338,Enfield,51.6666667,-0.0666667
loc_114816,Engels,51.4864734,46.1028334
loc_17483,Enghien-les-Bains,48.9696480,2.3063090
loc_230,Englewood,40.8927780,-73.9730560
loc_8360,Enid,36.3955560,-97.8780560
loc_2222,Enniskillen,54.3666667,-7.6333333
loc_1523,Enschede,52.2190020,6.8855610
loc_57205,Enugu,6.4505390,7.4920800
loc_123809,Enville,33.9836110,-96.9863890
loc_31685,Epinal,48.1747750,6.4499830
loc_991,Epping,51.7000000,0.1166667
loc_102736,Erandio,43.3074579,-2.9464180
loc_117272,Erbes-Büdesheim,49.7570891,8.0320085
loc_12499,Erfurt,50.9737250,11.0223980
loc_3920,Erie,42.1291670,-80.0852780
loc_108977,Erin,10.0902252,-61.6721966
loc_32117,Ermelo,52.3007350,5.6279460
loc_7877,Ermelo,-26.5137200,29.9892100
loc_24806,Ermont,48.9892430,2.2589680
loc_90279,Esashi,44.9352778,142.5847222
loc_2549,Escatawpa,30.4402780,-88.5436110
loc_25625,Eschwege,51.1881880,10.0526700
loc_396,Eschweiler,50.8174290,6.2716680
loc_1802,Escondido,33.1191670,-117.0855560
loc_141007,Esiama,4.9372493,-2.3485034
loc_1583,Eskilstuna,59.3699980,16.5100000
loc_34869,Espinal,42.6280500,-1.8329750
loc_25585,Esplanada,-11.7776500,-37.9511720
loc_5677,Espoo,60.1997020,24.5681020
loc_107966,Esquimalt,48.4299419,-123.4137610
loc_39170,Essaouira,31.5137200,-9.7621200
loc_232,Essen,51.4580210,7.0147550
loc_32543,Esslingen am Neckar,48.7410970,9.3080520
loc_490,Estevan,49.1425100,-102.9888770
loc_3958,Estoril,38.7099990,-9.3999990
loc_71143,Esztergom,47.6291394,18.4014586
loc_25317,Etterbeek,50.8366180,4.3893780
loc_3177,Etterbeek,50.8196570,4.3945260
loc_142,Eugene,44.0522220,-123.0855560
loc_1286,Eureka,40.8022220,-124.1625000
loc_21352,Euxton,53.6500000,-2.6666667
loc_132,Evanston,42.0411110,-87.6900000
loc_2806,Evanston,39.1441670,-84.4691670
loc_3652,Evansville,37.9747220,-87.5558330
loc_129791,Evercreech,51.1480556,-2.5055556
loc_1234,Everett,47.9791670,-122.2008330
loc_94039,Eversley,51.3481450,-0.8753010
loc_1067,Evesham,52.0833333,-1.9333333
loc_2247,Ewell,51.3333333,-0.2500000
loc_1992,Exeter,50.7000000,-3.5333333
loc_17431,Exmouth,50.5833333,-3.4000000
loc_3459,Extension,31.9705560,-91.8058330
loc_23260,Exu,-7.5158510,-39.7268100
loc_148269,Ezzahra,36.7438900,10.3083300
loc_61172,Fabriano,43.3361361,12.9046964
loc_1975,Fagersta,60.0000000,15.8100000
loc_2099,Failsworth,53.5166667,-2.1333333
loc_18789,Fair Lawn,40.9402780,-74.1322220
loc_85,Fairbanks,64.8466670,-147.7200000
loc_171,Fairfax,38.8461110,-77.3066670
loc_27386,Fairfield,41.0066700,-91.9629100
loc_3050,Fairfield,31.7244440,-96.1650000
loc_6243,Fairfield,38.2494440,-122.0388890
loc_92497,Fairhaven,41.6376043,-70.9036487
loc_14281,Faisalabad,31.4099990,73.1100000
loc_28441,Falces,42.3877180,-1.7940730
loc_121854,Falkenhagen,52.4307265,14.3174361
loc_1808,Falkirk,56.0000000,-3.7666667
loc_2098,Falmouth,50.1483333,-5.0761111
loc_58832,Falmouth,18.4886210,-77.6554570
loc_3029,Falun,60.6100000,15.6199990
loc_43848,Fano,43.8448680,13.0168820
loc_38069,Faranbah,10.0390100,-10.7433500
loc_113691,Farg&#39;ona,40.3864100,71.7863770
loc_1421,Fargo,46.8772220,-96.7894440
loc_129488,Farini,44.7166670,9.5666670
loc_67439,Farmingdale,40.1965018,-74.1684757
loc_4302,Farmville,37.3019440,-78.3922220
loc_1857,Farnborough,51.2666667,-0.7333333
loc_2103,Farnham,51.2000000,-0.8000000
loc_71616,Faro,37.0153597,-7.9351130
loc_16484,Farsund,58.0900000,6.7800000
loc_81676,Faulquemont,49.0417978,6.5992900
loc_19651,Fayetteville,43.0297220,-76.0047220
loc_2485,Fayetteville,36.0625000,-94.1572220
loc_2614,Fayetteville,35.0525000,-78.8786110
loc_30675,Feira de Santana,-12.2723220,-38.9575720
loc_129852,Fellegara,44.6111110,10.6925000
loc_2566,Ferndale,42.4605560,-83.1347220
loc_25239,Ferndown,50.8000000,-1.8666667
loc_6398,Ferrara,44.7663280,11.8169770
loc_1464,Ferriday,31.6300000,-91.5544440
loc_57097,Ferrière-la-Petite,50.2394190,4.0214710
loc_78188,Ferryhill,54.6833333,-1.5500000
loc_98223,Feuchtwangen,49.1680911,10.3297982
loc_144611,Ffynnongroyw,53.3300000,-3.3000000
loc_63750,Fianarantsoa,-21.4597300,47.0782200
loc_5678,Figueres,42.2826270,2.9815050
loc_21846,Finchley,51.6000000,-0.1666667
loc_36,Finley,-35.6479800,145.5738980
loc_15796,Finspång,58.7099990,15.7799990
loc_1747,Firenze,43.7687180,11.2568700
loc_72482,Firminy,45.3892733,4.2873327
loc_24736,Fitzgerald,31.7150200,-83.2522500
loc_50771,Fjaler,61.3061110,5.4633330
loc_151050,Flacey,48.1478000,1.3506000
loc_242,Flagstaff,35.1980560,-111.6505560
loc_75,Flatwoods,38.5225000,-82.7172220
loc_1998,Fleet,51.2833333,-0.8333333
loc_2448,Fleetwood,53.9166667,-3.0000000
loc_2557,Flensburg,54.7803950,9.4357070
loc_14028,Flers,48.7518270,-0.5604660
loc_88689,Fleury-les-Aubrais,47.9315130,1.9207540
loc_453,Flint,43.0125000,-83.6875000
loc_3449,Floydada,33.9844440,-101.3372220
loc_3197,Flushing,40.7652780,-73.8177780
loc_47510,Fléville-devant-Nancy,48.6250470,6.2027380
loc_55978,Fondettes,47.4034254,0.5963285
loc_139329,Fonikoh,7.3220490,-11.5904200
loc_4341,Fontainebleau,48.4059000,2.7020550
loc_72199,Fontenay-le-Comte,46.4659524,-0.8060646
loc_16891,Fontenay-sous-Bois,48.8512110,2.4743440
loc_28463,Fontmell Magna,50.9500000,-2.1833333
loc_694,Forbach,49.1859390,6.8984330
loc_19534,Forest,50.8100630,4.3248280
loc_4018,Forest,32.3644440,-89.4741670
loc_11027,Forest City,35.3338890,-81.8652780
loc_1463,Forest Hills,40.7161110,-73.8505560
loc_4491,Forestville,38.4736110,-122.8891670
loc_2539,Forlì,44.2225270,12.0410220
loc_842,Forrest City,35.0080560,-90.7897220
loc_45709,Forst,51.8574000,9.4946290
loc_7851,Fort Collins,40.5852780,-105.0838890
loc_1859,Fort Fairfield,46.7722220,-67.8344440
loc_30627,Fort Frances,48.6100130,-93.3927520
loc_23087,Fort Gibson,35.7979700,-95.2492200
loc_10854,Fort Hood,31.1300000,-97.7800000
loc_1631,Fort Knox,37.8927780,-85.9744440
loc_1249,Fort Lauderdale,26.1219440,-80.1436110
loc_1172,Fort Macleod,49.7204420,-113.3982070
loc_1543,Fort Monroe,37.0063890,-76.3097220
loc_2518,Fort Payne,34.4441670,-85.7197220
loc_11528,Fort Smith,35.3858330,-94.3983330
loc_44596,Fort Stewart,31.8702550,-81.6146550
loc_4163,Fort Wayne,41.1305560,-85.1288890
loc_305,Fort Worth,32.7252780,-97.3205560
loc_112320,Fort Yukon,66.5673500,-145.2513402
loc_5026,Fort-de-France,14.6000000,-61.0800010
loc_6290,Fortaleza,-3.7833220,-38.5889020
loc_24522,Fosdinovo,44.1332730,10.0176040
loc_36115,Foster City,37.5551110,-122.2651230
loc_29602,Fougères,48.3524030,-1.2028490
loc_3719,Fountain Valley,33.7091670,-117.9527780
loc_68886,Fowler,36.6305058,-119.6784697
loc_2981,Framingham,42.2791670,-71.4166670
loc_46509,Framlingham,52.2166667,1.3333333
loc_44226,Franconville,48.9835400,2.2285560
loc_28357,Frankenmuth,43.3350800,-83.7381700
loc_6156,Frankfort,38.2008330,-84.8733330
loc_337,Frankfurt am Main,50.1122580,8.6843070
loc_4792,Franklin,35.9250000,-86.8688890
loc_27026,Fray Bentos,-33.1393510,-58.3042980
loc_11034,Frechen,50.9100520,6.8152610
loc_3016,Frederick,39.4141670,-77.4108330
loc_5122,Fredericksburg,38.3030560,-77.4608330
loc_89,Fredericton,45.9573190,-66.6478180
loc_46632,Frederiksberg,55.6780020,12.5353680
loc_3217,Fredrikstad,59.2254600,10.9486700
loc_18332,Freetown,8.4899990,-13.2399990
loc_5323,Freiberg,50.8417020,13.3166450
loc_1713,Freiburg,47.9971860,7.8537660
loc_6781,Freiburg im Breisgau,47.9971860,7.8537670
loc_139537,Freire,-38.9575540,-72.6267310
loc_17302,Freising,48.4030650,11.7491480
loc_457,Fremantle,-32.0500000,115.7600000
loc_1452,Fremont,42.9908330,-71.1430560
loc_4822,Fresenhagen,54.7602770,9.0296410
loc_16192,Fresnes,47.4346280,1.4124910
loc_776,Fresno,36.7477780,-119.7713890
loc_57504,Freudenstadt,48.4627828,8.4121766
loc_1382,Friars Point,34.3694440,-90.6388890
loc_6900,Fribourg,46.8100010,7.1399990
loc_8602,Fribourg,46.8063390,7.1426010
loc_18715,Friedrichshafen,47.6519110,9.4783710
loc_2350,Frinton-On-Sea,51.8333333,1.2500000
loc_6486,Frisco,33.1505560,-96.8233330
loc_119696,Fryšták,49.2852036,17.6834724
loc_36333,Fréhel,48.6282980,-2.3652440
loc_67430,Fréjus,43.4324683,6.7351796
loc_71195,Fuji,35.1666667,138.6833333
loc_20032,Fujinomiya,35.2166667,138.6166667
loc_15349,Fujioka,36.2500000,139.0833333
loc_54351,Fujisawa,35.3419444,139.4700000
loc_13938,Fukagawa,43.7080556,142.0391667
loc_20493,Fukui,36.0666667,136.2166667
loc_1518,Fukuoka,33.5833333,130.4000000
loc_36398,Fukushima,37.7500000,140.4666667
loc_2685,Fulda,50.5829090,9.7551450
loc_60,Fullerton,33.8702780,-117.9244440
loc_55956,Fulmer,51.5500000,-0.5500000
loc_141619,Fulnek,49.7125000,17.9033330
loc_30847,Funabashi,35.6930556,139.9833333
loc_88787,Furth im Wald,49.3067070,12.8453486
loc_18946,Futtsu,35.3052778,139.8186111
loc_33974,Fyzabad,10.1833000,-61.5500000
loc_130644,Fère-en-Tardenois,49.1994000,3.5172000
loc_15785,Fô,11.8784900,-4.5162840
loc_22373,Gabès,33.8932690,10.1029100
loc_5681,Gadsden,34.0141670,-86.0066670
loc_20943,Gagnef,60.5984360,15.0774350
loc_48540,Gaiman,-43.2833330,-65.4999999
loc_22064,Gainesville,33.6258330,-97.1330560
loc_79,Gainesville,29.6513890,-82.3250000
loc_5128,Gaithersburg,39.1433330,-77.2016670
loc_17935,Galatina,40.1680760,18.1600990
loc_7947,Galaţi,45.4399980,28.0400000
loc_114597,Galați,45.4257200,28.0310440
loc_9523,Galesburg,40.9477780,-90.3711110
loc_66406,Galiwinku,-12.0037955,135.6101584
loc_5527,Gallatin,36.3883330,-86.4466670
loc_2731,Galloway,33.1136110,-94.1641670
loc_747,Galveston,29.3000000,-94.7950000
loc_3168,Galway,53.2799980,-9.0600000
loc_128638,Gangkofen,48.4369440,12.5633330
loc_117026,Gangneung,37.7518530,128.8760574
loc_67403,Gangtok,27.3291700,88.6169200
loc_70063,Gaoth Dobhair,55.0509410,-8.2356260
loc_21171,Gap,44.5599000,6.0759010
loc_126775,Garana,13.3348000,-6.7921000
loc_6174,Garanhuns,-8.8859010,-36.4933890
loc_23413,Gardanne,43.4540050,5.4694250
loc_428,Garden Grove,33.7738890,-117.9405560
loc_2933,Gardena,33.8883330,-118.3080560
loc_9440,Garfield,40.8813890,-74.1136110
loc_3212,Garland,32.9125000,-96.6386110
loc_31404,Garmisch-Partenkirchen,47.4923430,11.0862310
loc_150774,Garmsar,35.2205560,52.3388890
loc_2265,Garnant,51.7833333,-3.9000000
loc_130894,Garons,43.7692000,4.4292000
loc_137226,Garston,53.3333333,-2.9000000
loc_125723,Garupá,-27.4833330,-55.8333330
loc_30831,Garut,-7.1951900,107.8814000
loc_750,Gary,41.5933330,-87.3463890
loc_17014,Gaspé,48.9053440,-64.4779160
loc_56119,Gassin,43.2294412,6.5849216
loc_145493,Gaston,36.4963890,-77.6447220
loc_1032,Gateshead,54.9450000,-1.6175000
loc_2596,Gatineau,45.4723740,-75.6958110
loc_147662,Gause,30.7858370,-96.7213426
loc_38953,Gayle,18.3167000,-77.0167000
loc_50203,Gaziantep,37.0629460,37.3761030
loc_133689,Gazit,32.6375000,35.4470970
loc_156,Gdańsk,54.3600000,18.6399990
loc_23745,Gdynia,54.4850560,18.5455990
loc_854,Geelong,-38.1416020,144.3309020
loc_7690,Geleen,50.9691200,5.8228950
loc_37724,Gelnhausen,50.2009020,9.1923420
loc_525,Gelsenkirchen,51.5065630,7.1046010
loc_15053,Gembloux,50.5612930,4.7015310
loc_134912,Gempol,-6.2985770,107.5669210
loc_11654,Geneseo,42.7958330,-77.8172220
loc_88,Geneva,41.8875000,-88.3052780
loc_12038,Genova,42.1270950,43.3963910
loc_2481,Genova,44.4070620,8.9339890
loc_278,Gent,51.0475500,3.7362910
loc_2919,Genève,46.2015300,6.1340930
loc_60531,George Enescu,48.0192610,26.5256310
loc_143766,George Town,5.4144440,100.3291670
loc_53491,Gera,50.8803850,12.0812140
loc_71650,Gerli,-34.6483905,-58.3518147
loc_2966,Germantown,39.1730560,-77.2719440
loc_31379,Germantown,35.0845380,-89.7872690
loc_149659,Germencik,37.8725000,27.6002780
loc_74106,Germersheim,49.2188587,8.3695841
loc_52448,Gerrards Cross,51.5882000,-0.5533000
loc_25408,Gevelsberg,51.3266690,7.3388890
loc_99287,Ghazipur,25.5917210,83.3191830
loc_3697,Gien,47.6929990,2.6327280
loc_37050,Gien,47.6929990,2.6327280
loc_14533,Gießen,50.5840060,8.6782470
loc_20700,Gifu,35.4166667,136.7500000
loc_143667,Gijón-Xixón,43.5293100,-5.6773200
loc_1708,Gillespie,39.1297220,-89.8194440
loc_119,Gilmer,32.7286110,-94.9422220
loc_146328,Gimje,35.8016670,126.8888890
loc_16752,Girona,41.9816900,2.8230750
loc_11149,Gisborne,-38.6599990,178.0200040
loc_73884,Gisors,49.2799118,1.7760067
loc_35257,Giv&#39;atayim,32.0697200,34.8116700
loc_30182,Givors,45.5860250,4.7716640
loc_43758,Giżycko,54.0364050,21.7667340
loc_12284,Gjøvik,60.7877080,10.6588500
loc_20791,Glasgow,36.9958330,-85.9119440
loc_371,Glasgow,55.8333333,-4.2500000
loc_1048,Glastonbury,51.1466667,-2.7144444
loc_1243,Glastonbury,41.7122220,-72.6086110
loc_1653,Glen Dale,39.9491670,-80.7544440
loc_14796,Glen Ellyn,41.8775000,-88.0669440
loc_27308,Glen Head,40.8454200,-73.6157300
loc_9733,Glen of the Downs,52.9900010,-6.0500000
loc_353,Glen Ridge,40.8052780,-74.2041670
loc_34072,Glen Rock,40.9527320,-74.1255230
loc_104539,Glen White,37.5892811,-81.3506577
loc_130566,Glenageary,53.2750000,-6.1291670
loc_45284,Glencoe,38.7141960,-84.8230580
loc_1307,Glendale,34.1425000,-118.2541670
loc_4314,Glendale,33.5386110,-112.1852780
loc_4217,Glendora,34.1361110,-117.8644440
loc_394,Glenshaw,40.5327780,-79.9677780
loc_3704,Glenwillard,40.5597220,-80.2244440
loc_5903,Gloucester,51.8333333,-2.2500000
loc_6401,Gloucester,42.6158330,-70.6625000
loc_38012,Glovertown,48.6738700,-54.0337440
loc_34937,Gmunden,47.7584200,13.7670480
loc_51538,Gnas,46.8740336,15.8203028
loc_1686,Godalming,51.1833333,-0.6000000
loc_89511,Godewaersvelde,50.7934050,2.6474440
loc_3040,Goes,51.5093310,3.8904800
loc_9014,Goiânia,-16.7267000,-49.2548100
loc_6355,Gold Coast,-28.0192200,153.3910980
loc_67350,Gold Mine,29.8363171,-91.5998359
loc_139539,Golden,32.7297510,-95.5619930
loc_84808,Gonaives,19.4287547,-72.7451817
loc_40180,Gondar,12.6000000,37.4666670
loc_64036,Gonesse,48.9868109,2.4484505
loc_3578,Goodland,40.7633330,-87.2936110
loc_27936,Goose Bay,53.2942380,-60.3617760
loc_50122,Gordes,43.9112066,5.2010921
loc_43700,Gorgan,36.8413000,54.4259000
loc_21025,Gori,41.9799990,44.1100000
loc_18547,Gorizia,45.9413120,13.6215420
loc_45747,Goro,44.8518890,12.2959440
loc_57732,Gorseinon,51.6655556,-4.0452778
loc_5956,Goshen,41.5822220,-85.8344440
loc_741,Goshen,41.4019440,-74.3247220
loc_10757,Goslar,51.8470630,10.3836400
loc_20773,Gosselies,50.4440080,4.4385240
loc_85857,Goudhurst,51.1000000,0.4666667
loc_15727,Gourin,48.1391230,-3.6086840
loc_63338,Gouripur,24.7592390,90.5628130
loc_94525,Gournay-sur-Marne,48.8629780,2.5757860
loc_92979,Goussainville,48.9885318,2.4437460
loc_17887,Gouvieux,49.1895210,2.4151210
loc_6952,Governador Valadares,-18.8470400,-41.9509810
loc_43943,Goyang,37.6500000,126.8000000
loc_60740,Gołdap,54.3069111,22.3034476
loc_1536,Grabels,43.6477210,3.7971220
loc_5423,Granada,37.1764520,-3.5979920
loc_21655,Granby,45.3947670,-72.7298630
loc_8016,Grand Prairie,32.7458330,-96.9975000
loc_1271,Grand Rapids,42.9633330,-85.6680560
loc_3452,Grand Rapids,47.2372220,-93.5300000
loc_37047,Grand Roy Bay,12.1323550,-61.7490010
loc_54162,Grand Tower,37.6336750,-89.5069430
loc_69364,Grand-Bassam,5.2259360,-3.7536663
loc_37825,Grand-Fort-Philippe,51.0023860,2.1038900
loc_38007,Grange Hill,18.3000000,-78.1833330
loc_1086,Grangemouth,56.0166667,-3.7333333
loc_33966,Granite Falls,35.7996060,-81.4250030
loc_2248,Grantham,52.9000000,-0.6333333
loc_64038,Granville,48.8375168,-1.5979307
loc_4806,Grass Valley,39.2191670,-121.0600000
loc_5260,Grasse,43.6585550,6.9235470
loc_9711,Grayslake,42.3444440,-88.0416670
loc_6782,Graz,47.0705780,15.4380790
loc_16693,Great Barrington,42.1958330,-73.3625000
loc_1064,Great Bookham,51.2666667,-0.3666667
loc_2659,Great Lakes,42.3086110,-87.8513890
loc_1130,Great Yarmouth,52.6333333,1.7500000
loc_11919,Greeley,40.4233330,-104.7086110
loc_1220,Green Bay,44.5191670,-88.0197220
loc_1983,Greenfield,39.3519440,-83.3827780
loc_20720,Greenfield,42.5875000,-72.6000000
loc_1012,Greenock,55.9333333,-4.7500000
loc_29754,Greenodd,54.2333333,-3.0500000
loc_25475,Greensboro,32.7035400,-87.5954900
loc_43,Greensboro,36.0725000,-79.7922220
loc_1204,Greenville,34.8525000,-82.3941670
loc_1390,Greenville,35.6111110,-77.3730560
loc_1471,Greenville,33.4100000,-91.0616670
loc_25286,Greenville,37.2007100,-87.1784800
loc_2611,Greenville,38.8922220,-89.4130560
